ID,설명,조건,피처수,MAE,Peak-MAE,Recall,F1,FP,FN,τ,fold표준편차,fold2,fold3,fold4,fold5,MAE_불일치168,MAE_일치168,MAE_불일치24,MAE_휴무일,MAE_가동일,ΔMAE,ΔPeak-MAE,ΔRecall,ΔF1,Δfold표준편차,Δfold2,Δfold3,Δfold4,Δfold5,ΔMAE_불일치168,ΔMAE_일치168,ΔMAE_불일치24,ΔMAE_휴무일,ΔMAE_가동일,ΔMAE_CI_low,ΔMAE_CI_high,p,Δ일치168_CI_low,Δ일치168_CI_high,좋아진 fold 수,c1 CI가 0 미포함(개선),c2 정상 fold 2·5 악화 ≤ 잡음,c3 일치일 악화 ≤ 잡음,c4 Recall·Peak-MAE,c1~c4 통과,LOFO 표시(잡음 초과 개선·3/4 fold)
LOFO-is_startup_08,08시 기동 제거,D1,43,10.876417305103303,24.01593997917648,0.8012820512820513,0.639386189258312,110,31,174.745,8.360075247249547,7.128495046298099,23.16147013288475,6.969466721188802,5.435537231738424,24.71412838028014,6.854963430581679,7.870433683885423,16.176677059248966,8.8873950962895,-0.1302366409703115,0.1431767385959013,-0.04487179487179482,-0.002949577165045625,-0.1005282981502642,0.04939940671424381,-0.27506427968576475,-0.191754455626592,-0.07507397451341014,-0.16530473361629916,-0.1200453082941797,-0.067829098969173,-0.08205935824704724,-0.14831607287398718,-0.2578413579889293,-0.014456454978397827,0.023,-0.2551642551498115,0.005159813838342674,3.0,True,True,True,False,False,False
LOFO-is_restart_13,13시 재가동 제거,D1,43,11.054499191994019,23.50146563245595,0.8269230769230769,0.6401985111662531,118,27,173.14,8.466894696753858,7.043717933572121,23.484371939071213,7.3308848005392,5.50528977173191,25.256909821975913,6.927057959466486,7.860877237724786,16.337953427657666,9.071783570223467,0.04784524592040462,-0.3712976081246282,-0.019230769230769273,-0.002137255257104509,0.006291151354046676,-0.035377706011733956,0.047837526500696725,0.16966362372380672,-0.005321434519924395,0.37747670807947387,-0.04795077940937276,-0.07738554512981022,0.07921701016165272,0.03607240105997889,-0.06835934925534903,0.18568620348629578,0.45,-0.1199482656374414,0.014679150861245605,2.0,False,True,True,False,False,False
LOFO-is_shutdown,휴무일 제거,D1,43,11.006653946073614,23.87276324058058,0.8461538461538461,0.6423357664233577,123,24,172.23000000000002,8.460603545399811,7.079095639583855,23.436534412570516,7.161221176815394,5.510611206251834,24.87943311389644,6.975008738875859,7.938262782854596,16.258736417496014,9.035711169163488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,False,True,True,True,False,False
LOFO-shutdown_nth,휴무 n일차 제거,D1,43,11.068330307132953,23.897017992227884,0.8012820512820513,0.6410256410256411,109,31,174.505,8.447882307958576,7.080373965924509,23.467450438577263,7.370684674035681,5.503552861438362,25.10700778490863,6.9884724730266,7.969615290607102,16.26530483838854,9.118067821747788,0.06167636105933916,0.024254751647305284,-0.04487179487179482,-0.0013101253977165772,-0.012721237441235544,0.0012783263406541678,0.030916026006746478,0.20946349722028756,-0.007058344813471784,0.2275746710121922,0.01346373415074087,0.031352507752505865,0.006568420892527627,0.08235665258430025,-0.004872564106968802,0.1534498634086819,0.084,-0.002775933918085512,0.03103713487808224,1.0,False,True,True,False,False,False
LOFO-is_first_day_back,휴무 직후 재가동일 제거,D1,43,10.993970561837298,23.994456375575542,0.8269230769230769,0.6354679802955665,121,27,172.98000000000002,8.450510060107357,6.997523079215753,23.40600161172424,7.219219460783752,5.50447467527612,24.841338582754734,6.969710228815883,7.913234635351417,16.171548515076687,9.050987007342087,-0.012683384236316542,0.12169313499496326,-0.019230769230769273,-0.006867786127791153,-0.010093485292454574,-0.08157256036810168,-0.030532800846277297,0.0579982839683586,-0.006136530975713761,-0.0380945311417058,-0.00529851005997628,-0.025028147503179277,-0.08718790241932695,0.015275838178599344,-0.09394656181544421,0.0716623666607485,0.793,-0.051944685362279405,0.04196450569319625,3.0,False,True,True,False,False,False
LOFO-prev_day_shutdown,전일 휴무 제거,D1,43,10.970483183523827,24.043984404554784,0.7948717948717948,0.6441558441558441,105,32,175.385,8.419169008134988,7.109602252397837,23.340663362611025,7.105970254688462,5.497221465905234,24.772033733815288,6.959538119463342,7.932819092814116,16.16061221257936,9.02278960165245,-0.03617076254978713,0.17122116397420584,-0.05128205128205132,0.0018200777324864914,-0.04143453726482349,0.030506612813981704,-0.09587104995949147,-0.05525092212693128,-0.01338974034660012,-0.10739938008115146,-0.015470619412517372,-0.005443690040480398,-0.09812420491665463,-0.01292156751103768,-0.0942690059656082,0.023401079524396826,0.231,-0.058297168709242626,0.02164597758002993,3.0,False,True,True,False,False,False
LOFO-is_state_switch,가동 전환일 제거,D1,43,10.847651075725151,24.824665156267436,0.8269230769230769,0.6417910447761194,117,27,173.075,8.510194778250327,6.803470555206876,23.350509581079443,7.026504383505609,5.354449886684369,24.437820731843047,6.898136584340739,7.831448759939782,15.970545101880855,8.925188693866724,-0.15900287034846272,0.9519019156868573,-0.019230769230769273,-0.0005447216472382888,0.049591232850515254,-0.27562508437697897,-0.08602483149107343,-0.13471679330978503,-0.15616131956746493,-0.4416123820533926,-0.07687215453511964,-0.10681402291481401,-0.2881913156151583,-0.11052247529676329,-0.3275029922802473,-0.007989411035121897,0.041,-0.22246101168261107,0.05928733192322024,4.0,True,True,True,False,False,False
LOFO-prod,계획생산량 제거,D1,43,11.294752221120833,24.63313762723548,0.8653846153846154,0.6413301662707839,130,21,170.345,8.285483721856112,7.353017261680268,23.432546194395336,7.862990119096106,5.683444884377764,25.658470537198305,7.120432468315273,8.34853149211236,16.171155403574915,9.464790166630001,0.2880982750472185,0.7603743866549024,0.019230769230769273,-0.0010056001525737823,-0.17511982354369948,0.27392162209641313,-0.003988218175180691,0.7017689422807125,0.17283367812592942,0.7790374233018653,0.14542372943941384,0.41026870925776304,-0.08758101392109907,0.42907899746651346,0.06438651442643684,0.5264963570332286,0.002,0.0062787180145179675,0.2983183092346305,1.0,False,False,True,True,False,False
LOFO-headcount,공장인원(정규화 공수) 제거,D1,43,11.182866644387072,25.072981285117216,0.8205128205128205,0.6336633663366337,120,28,172.925,8.197483473633378,7.303203485481504,23.197098222704817,7.7382965749065775,5.659157311457568,25.252226262578695,7.09409210347972,8.202801191487275,15.869660452150029,9.424059075667424,0.1762126983134582,1.200218044536637,-0.02564102564102566,-0.008672400086723986,-0.2631200717664335,0.22410784589764887,-0.2394361898656996,0.5770753980911838,0.14854610520573353,0.37279314868225555,0.11908336460386071,0.26453840863267875,-0.38907596534598454,0.38834790650393636,-0.059822737217359964,0.42119160232656194,0.15,-0.02783910921163771,0.26582453555420105,1.0,False,False,True,False,False,False
LOFO-prod_chg_ratio,생산량 전일대비 변화율 제거,D1,43,10.9927792149123,24.039849107128003,0.7884615384615384,0.6356589147286822,108,33,174.84,8.423317107711885,6.96200413535641,23.350496697522072,7.376021125226791,5.425070333688304,25.074809141285957,6.900322485552451,7.993209959514541,16.2186141470923,9.031686321008193,-0.013874731161314102,0.1670858665474242,-0.05769230769230771,-0.0066768516946754675,-0.03728643768792672,-0.11709150422744496,-0.0860377150484446,0.2147999484113976,-0.08554087256352982,0.19537602738951776,-0.07468625332340828,0.05494717665994475,-0.040122270403713856,-0.004024848155294691,-0.1519074325832607,0.12494237643224038,0.859,-0.20633635503185785,0.0531208462470742,3.0,False,True,True,False,False,False
LOFO-prod_cum_day,일 누적생산량 제거,D1,43,11.463226326957242,23.453505765657884,0.782051282051282,0.6321243523316062,108,34,174.445,8.080739752514182,7.240550080909966,23.06409355720789,9.463666994874075,5.162572110898753,27.31276800047604,6.857103216994159,8.483516942197502,17.424557528917425,9.22612461783455,0.45657238088362817,-0.41925747492269494,-0.0641025641025641,-0.010211414091751414,-0.37986379288562944,0.16145444132611075,-0.37244085536262617,2.302445818058681,-0.348039095353081,2.433334886579601,-0.1179055218817,0.5452541593429059,1.1658211114214119,0.19041344867106247,-0.21179742350759095,1.4977032947124511,0.303,-0.2982538312106318,0.06295736692886242,2.0,False,True,True,False,False,False
LOFO-temp,기온 제거,D1,43,10.844844244360427,24.186539941943025,0.8461538461538461,0.6423357664233577,123,24,172.195,8.34001314243183,6.951025288182587,23.10204731412923,7.023076065725738,5.475294827301362,24.558592024489442,6.859416029751795,7.878096029013303,16.045299063791386,8.893275715348166,-0.16180970171318698,0.3137767013624462,0.0,0.0,-0.12059040296798074,-0.1280703514012682,-0.33448709844128643,-0.13814511108965544,-0.035316378950471794,-0.32084108940699707,-0.11559270912406383,-0.06016675384129311,-0.21343735370462724,-0.14243545381532208,-0.3398313397997162,0.02430231884576015,0.088,-0.28363486999416104,0.03849468433905218,4.0,False,True,True,True,False,False
LOFO-humid,습도 제거,D1,43,10.83804244453378,23.217960202369895,0.7884615384615384,0.634020618556701,109,33,174.65,8.252003342531735,7.044655350225592,22.97092946835802,6.9722965146422275,5.555083433873518,24.681394584761524,6.8149491888470095,7.808282541748721,16.220283287315656,8.818255289554346,-0.16861150153983395,-0.6548030382106838,-0.05769230769230771,-0.008315147866656658,-0.20860020286807668,-0.03444028935826271,-0.46560494421249743,-0.18892466217316617,0.04447222762168401,-0.19803852913491582,-0.16005955002884953,-0.12998024110587547,-0.038453130180357675,-0.21745587960914214,-0.33484527540202474,-0.013772733022010542,0.032,-0.34395395584618504,0.0031781418779459167,3.0,True,True,True,False,False,False
LOFO-wind,풍속 제거,D1,43,10.782012496607356,24.050939389508756,0.8782051282051282,0.6477541371158393,130,19,170.98000000000002,8.487900766479072,6.946627090069686,23.263452426719773,6.746317938029871,5.348848083588899,24.166455908351228,6.89228524879481,7.705932861316047,15.964300164504683,8.83726153306309,-0.22464144946625808,0.17817614892817701,0.03205128205128205,0.005418370692481633,0.02729722107926058,-0.13246854951416864,-0.17308198585074308,-0.4149032387855227,-0.16176312266293547,-0.7129772055452115,-0.08272349008104918,-0.23232992153854948,-0.29443625299133025,-0.19844963610039734,-0.46464009218443575,-0.010655945587966079,0.038,-0.2935087243577131,0.09927658230262472,4.0,True,True,True,True,True,True
LOFO-rain,강수량 제거,D1,43,10.922347789377211,24.257138649293392,0.8333333333333334,0.654911838790932,111,26,174.27499999999998,8.315704342450339,6.93002356275208,23.141817905913772,7.185176145473509,5.592370016535195,24.66164379266006,6.929494864104293,7.993727943758024,15.979271368687488,9.024642059076903,-0.08430615669640318,0.3843754087128133,-0.012820512820512775,0.012576072367574298,-0.1448992029494729,-0.14907207683177504,-0.2947165066567443,0.023954968658115305,0.08175881028336107,-0.21778932123638128,-0.04551387477156599,0.055465160903428234,-0.2794650488085253,-0.011069110086584288,-0.278205152187742,0.10747700238856203,0.401,-0.17072119776704692,0.08375787477873284,2.0,False,True,True,False,False,False
LOFO-cdd,냉방도일 CDD 제거,D1,43,11.016232029841186,23.77995126723678,0.8141025641025641,0.6397984886649875,114,29,173.885,8.390058822042366,7.079095639583855,23.335416515109426,7.2894713913835645,5.520435377382709,25.07610941522138,6.930213173141393,7.896922173856119,16.233924767975864,9.058194647465918,0.009578083767571854,-0.09281197334379954,-0.03205128205128205,-0.0025372777583702044,-0.070544723357445,0.0,-0.10111789746109068,0.12825021456817076,0.00982417113087486,0.19667630132494196,-0.04479556573446608,-0.04134060899847736,-0.02481164952014936,0.022483478302429916,-0.09043121424035767,0.11781284691378131,0.851,-0.11113098626432545,0.02181304415231353,1.0,False,True,True,False,False,False
LOFO-hdd,난방도일 HDD 제거,D1,43,10.972520553062724,24.976225196076044,0.8205128205128205,0.6416040100250626,115,28,173.675,8.470054438847466,6.988994387469634,23.423575125376093,7.079212897616886,5.55513049545558,24.78677201306881,6.9578844072688275,7.961262046789665,16.088008211667443,9.052837549994933,-0.034133393010890245,1.1034619554954652,-0.02564102564102566,-0.0007317563982950359,0.009450893447654707,-0.09010125211422082,-0.012959287194423297,-0.08200827919850795,0.04451928920374559,-0.09266110082763035,-0.01712433160703153,0.022999263935068903,-0.17072820582857062,0.017126380831445687,-0.20643668778613106,0.13679901547128637,0.708,-0.14468732343201332,0.10013641877523671,3.0,False,True,True,False,False,False
