,모델,Recall,Precision
1025,피크 직접분류,0.7884615384615384,0.4900398406374502
1026,피크 직접분류,0.7884615384615384,0.492
1027,피크 직접분류,0.782051282051282,0.4899598393574297
1028,피크 직접분류,0.782051282051282,0.49193548387096775
1029,피크 직접분류,0.7756410256410257,0.4898785425101215
1030,피크 직접분류,0.7692307692307693,0.4878048780487805
1031,피크 직접분류,0.7692307692307693,0.4897959183673469
1032,피크 직접분류,0.7692307692307693,0.4918032786885246
1033,피크 직접분류,0.7692307692307693,0.49382716049382713
1034,피크 직접분류,0.7628205128205128,0.49173553719008267
1035,피크 직접분류,0.7628205128205128,0.49377593360995853
1036,피크 직접분류,0.7564102564102564,0.49166666666666664
1037,피크 직접분류,0.7564102564102564,0.49372384937238495
1038,피크 직접분류,0.7564102564102564,0.4957983193277311
1039,피크 직접분류,0.75,0.4936708860759494
1040,피크 직접분류,0.7435897435897436,0.4915254237288136
1041,피크 직접분류,0.7435897435897436,0.49361702127659574
1042,피크 직접분류,0.7435897435897436,0.49572649572649574
1043,피크 직접분류,0.7435897435897436,0.4978540772532189
1044,피크 직접분류,0.7435897435897436,0.5
1045,피크 직접분류,0.7371794871794872,0.49783549783549785
1046,피크 직접분류,0.7307692307692307,0.4956521739130435
1047,피크 직접분류,0.7243589743589743,0.49344978165938863
1048,피크 직접분류,0.7243589743589743,0.4956140350877193
1049,피크 직접분류,0.7243589743589743,0.4977973568281938
1050,피크 직접분류,0.717948717948718,0.49557522123893805
1051,피크 직접분류,0.717948717948718,0.49777777777777776
1052,피크 직접분류,0.717948717948718,0.5
1053,피크 직접분류,0.717948717948718,0.5022421524663677
1054,피크 직접분류,0.7115384615384616,0.5
1055,피크 직접분류,0.7115384615384616,0.502262443438914
1056,피크 직접분류,0.7051282051282052,0.5
1057,피크 직접분류,0.7051282051282052,0.502283105022831
1058,피크 직접분류,0.7051282051282052,0.5045871559633027
1059,피크 직접분류,0.6987179487179487,0.5023041474654378
1060,피크 직접분류,0.6987179487179487,0.5046296296296297
1061,피크 직접분류,0.6987179487179487,0.5069767441860465
1062,피크 직접분류,0.6923076923076923,0.5046728971962616
1063,피크 직접분류,0.6858974358974359,0.5023474178403756
1064,피크 직접분류,0.6794871794871795,0.5
1065,피크 직접분류,0.6730769230769231,0.4976303317535545
1066,피크 직접분류,0.6730769230769231,0.5
1067,피크 직접분류,0.6730769230769231,0.5023923444976076
1068,피크 직접분류,0.6666666666666666,0.5
1069,피크 직접분류,0.6666666666666666,0.5024154589371981
1070,피크 직접분류,0.6602564102564102,0.5
1071,피크 직접분류,0.6602564102564102,0.5024390243902439
1072,피크 직접분류,0.6602564102564102,0.5049019607843137
1073,피크 직접분류,0.6602564102564102,0.5073891625615764
1074,피크 직접분류,0.6602564102564102,0.5099009900990099
1075,피크 직접분류,0.6538461538461539,0.5074626865671642
1076,피크 직접분류,0.6474358974358975,0.505
1077,피크 직접분류,0.6474358974358975,0.507537688442211
1078,피크 직접분류,0.6410256410256411,0.5050505050505051
1079,피크 직접분류,0.6346153846153846,0.5025380710659898
1080,피크 직접분류,0.6346153846153846,0.5051020408163265
1081,피크 직접분류,0.6282051282051282,0.5025641025641026
1082,피크 직접분류,0.6282051282051282,0.5051546391752577
1083,피크 직접분류,0.6282051282051282,0.5077720207253886
1084,피크 직접분류,0.6282051282051282,0.5104166666666666
1085,피크 직접분류,0.6217948717948718,0.5078534031413613
1086,피크 직접분류,0.6217948717948718,0.5105263157894737
1087,피크 직접분류,0.6217948717948718,0.5132275132275133
1088,피크 직접분류,0.6153846153846154,0.5106382978723404
1089,피크 직접분류,0.6153846153846154,0.5133689839572193
1090,피크 직접분류,0.6089743589743589,0.510752688172043
1091,피크 직접분류,0.6025641025641025,0.5081081081081081
1092,피크 직접분류,0.6025641025641025,0.5108695652173914
1093,피크 직접분류,0.6025641025641025,0.5136612021857924
1094,피크 직접분류,0.6025641025641025,0.5164835164835165
1095,피크 직접분류,0.5961538461538461,0.5138121546961326
1096,피크 직접분류,0.5897435897435898,0.5111111111111111
1097,피크 직접분류,0.5833333333333334,0.5083798882681564
1098,피크 직접분류,0.5833333333333334,0.5112359550561798
1099,피크 직접분류,0.5833333333333334,0.5141242937853108
1100,피크 직접분류,0.5833333333333334,0.5170454545454546
1101,피크 직접분류,0.5833333333333334,0.52
1102,피크 직접분류,0.5769230769230769,0.5172413793103449
1103,피크 직접분류,0.5705128205128205,0.5144508670520231
1104,피크 직접분류,0.5641025641025641,0.5116279069767442
1105,피크 직접분류,0.5641025641025641,0.5146198830409356
1106,피크 직접분류,0.5641025641025641,0.5176470588235295
1107,피크 직접분류,0.5641025641025641,0.5207100591715976
1108,피크 직접분류,0.5576923076923077,0.5178571428571429
1109,피크 직접분류,0.5512820512820513,0.5149700598802395
1110,피크 직접분류,0.5448717948717948,0.5120481927710844
1111,피크 직접분류,0.5448717948717948,0.5151515151515151
1112,피크 직접분류,0.5448717948717948,0.5182926829268293
1113,피크 직접분류,0.5384615384615384,0.5153374233128835
1114,피크 직접분류,0.532051282051282,0.5123456790123457
1115,피크 직접분류,0.5256410256410257,0.5093167701863354
1116,피크 직접분류,0.5192307692307693,0.50625
1117,피크 직접분류,0.5128205128205128,0.5031446540880503
1118,피크 직접분류,0.5128205128205128,0.5063291139240507
1119,피크 직접분류,0.5128205128205128,0.5095541401273885
1120,피크 직접분류,0.5128205128205128,0.5128205128205128
1121,피크 직접분류,0.5128205128205128,0.5161290322580645
1122,피크 직접분류,0.5128205128205128,0.5194805194805194
1123,피크 직접분류,0.5064102564102564,0.5163398692810458
1124,피크 직접분류,0.5064102564102564,0.5197368421052632
1125,피크 직접분류,0.5064102564102564,0.5231788079470199
1126,피크 직접분류,0.5064102564102564,0.5266666666666666
1127,피크 직접분류,0.5064102564102564,0.5302013422818792
1128,피크 직접분류,0.5064102564102564,0.5337837837837838
1129,피크 직접분류,0.5,0.5306122448979592
1130,피크 직접분류,0.4935897435897436,0.5273972602739726
1131,피크 직접분류,0.48717948717948717,0.5241379310344828
1132,피크 직접분류,0.48717948717948717,0.5277777777777778
1133,피크 직접분류,0.48717948717948717,0.5314685314685315
1134,피크 직접분류,0.48717948717948717,0.5352112676056338
1135,피크 직접분류,0.48717948717948717,0.5390070921985816
1136,피크 직접분류,0.4807692307692308,0.5357142857142857
1137,피크 직접분류,0.47435897435897434,0.5323741007194245
1138,피크 직접분류,0.47435897435897434,0.5362318840579711
1139,피크 직접분류,0.47435897435897434,0.5401459854014599
1140,피크 직접분류,0.46794871794871795,0.5367647058823529
1141,피크 직접분류,0.46153846153846156,0.5333333333333333
1142,피크 직접분류,0.4551282051282051,0.5298507462686567
1143,피크 직접분류,0.44871794871794873,0.5263157894736842
1144,피크 직접분류,0.4423076923076923,0.5227272727272727
1145,피크 직접분류,0.4358974358974359,0.5190839694656488
1146,피크 직접분류,0.42948717948717946,0.5153846153846153
1147,피크 직접분류,0.42948717948717946,0.5193798449612403
1148,피크 직접분류,0.42948717948717946,0.5234375
1149,피크 직접분류,0.42948717948717946,0.5275590551181102
1150,피크 직접분류,0.42948717948717946,0.5317460317460317
1151,피크 직접분류,0.42948717948717946,0.536
1152,피크 직접분류,0.42948717948717946,0.5403225806451613
1153,피크 직접분류,0.42948717948717946,0.5447154471544715
1154,피크 직접분류,0.42948717948717946,0.5491803278688525
1155,피크 직접분류,0.42948717948717946,0.5537190082644629
1156,피크 직접분류,0.42948717948717946,0.5583333333333333
1157,피크 직접분류,0.42948717948717946,0.5630252100840336
1158,피크 직접분류,0.42948717948717946,0.5677966101694916
1159,피크 직접분류,0.4230769230769231,0.5641025641025641
1160,피크 직접분류,0.4230769230769231,0.5689655172413793
1161,피크 직접분류,0.4166666666666667,0.5652173913043478
1162,피크 직접분류,0.4166666666666667,0.5701754385964912
1163,피크 직접분류,0.4166666666666667,0.5752212389380531
1164,피크 직접분류,0.4166666666666667,0.5803571428571429
1165,피크 직접분류,0.4166666666666667,0.5855855855855856
1166,피크 직접분류,0.41025641025641024,0.5818181818181818
1167,피크 직접분류,0.40384615384615385,0.5779816513761468
1168,피크 직접분류,0.3974358974358974,0.5740740740740741
1169,피크 직접분류,0.3974358974358974,0.5794392523364486
1170,피크 직접분류,0.391025641025641,0.5754716981132075
1171,피크 직접분류,0.38461538461538464,0.5714285714285714
1172,피크 직접분류,0.3782051282051282,0.5673076923076923
1173,피크 직접분류,0.3717948717948718,0.5631067961165048
1174,피크 직접분류,0.3717948717948718,0.5686274509803921
1175,피크 직접분류,0.36538461538461536,0.5643564356435643
1176,피크 직접분류,0.36538461538461536,0.57
1177,피크 직접분류,0.36538461538461536,0.5757575757575758
1178,피크 직접분류,0.358974358974359,0.5714285714285714
1179,피크 직접분류,0.358974358974359,0.5773195876288659
1180,피크 직접분류,0.358974358974359,0.5833333333333334
1181,피크 직접분류,0.3525641025641026,0.5789473684210527
1182,피크 직접분류,0.34615384615384615,0.574468085106383
1183,피크 직접분류,0.33974358974358976,0.5698924731182796
1184,피크 직접분류,0.3333333333333333,0.5652173913043478
1185,피크 직접분류,0.3269230769230769,0.5604395604395604
1186,피크 직접분류,0.32051282051282054,0.5555555555555556
1187,피크 직접분류,0.32051282051282054,0.5617977528089888
1188,피크 직접분류,0.3141025641025641,0.5568181818181818
1189,피크 직접분류,0.3141025641025641,0.5632183908045977
1190,피크 직접분류,0.3141025641025641,0.5697674418604651
1191,피크 직접분류,0.3141025641025641,0.5764705882352941
1192,피크 직접분류,0.3076923076923077,0.5714285714285714
1193,피크 직접분류,0.3076923076923077,0.5783132530120482
1194,피크 직접분류,0.30128205128205127,0.573170731707317
1195,피크 직접분류,0.2948717948717949,0.5679012345679012
1196,피크 직접분류,0.2948717948717949,0.575
1197,피크 직접분류,0.28846153846153844,0.569620253164557
1198,피크 직접분류,0.28205128205128205,0.5641025641025641
1199,피크 직접분류,0.27564102564102566,0.5584415584415584
1200,피크 직접분류,0.2692307692307692,0.5526315789473685
1201,피크 직접분류,0.26282051282051283,0.5466666666666666
1202,피크 직접분류,0.2564102564102564,0.5405405405405406
1203,피크 직접분류,0.25,0.5342465753424658
1204,피크 직접분류,0.24358974358974358,0.5277777777777778
1205,피크 직접분류,0.23717948717948717,0.5211267605633803
1206,피크 직접분류,0.23717948717948717,0.5285714285714286
1207,피크 직접분류,0.23717948717948717,0.5362318840579711
1208,피크 직접분류,0.23717948717948717,0.5441176470588235
1209,피크 직접분류,0.23717948717948717,0.5522388059701493
1210,피크 직접분류,0.23717948717948717,0.5606060606060606
1211,피크 직접분류,0.23717948717948717,0.5692307692307692
1212,피크 직접분류,0.23076923076923078,0.5625
1213,피크 직접분류,0.22435897435897437,0.5555555555555556
1214,피크 직접분류,0.22435897435897437,0.5645161290322581
1215,피크 직접분류,0.22435897435897437,0.5737704918032787
1216,피크 직접분류,0.21794871794871795,0.5666666666666667
1217,피크 직접분류,0.21794871794871795,0.576271186440678
1218,피크 직접분류,0.21153846153846154,0.5689655172413793
1219,피크 직접분류,0.21153846153846154,0.5789473684210527
1220,피크 직접분류,0.21153846153846154,0.5892857142857143
1221,피크 직접분류,0.20512820512820512,0.5818181818181818
1222,피크 직접분류,0.20512820512820512,0.5925925925925926
1223,피크 직접분류,0.1987179487179487,0.5849056603773585
1224,피크 직접분류,0.1987179487179487,0.5961538461538461
1225,피크 직접분류,0.1987179487179487,0.6078431372549019
1226,피크 직접분류,0.19230769230769232,0.6
1227,피크 직접분류,0.1858974358974359,0.5918367346938775
1228,피크 직접분류,0.1794871794871795,0.5833333333333334
1229,피크 직접분류,0.1794871794871795,0.5957446808510638
1230,피크 직접분류,0.1794871794871795,0.6086956521739131
1231,피크 직접분류,0.1794871794871795,0.6222222222222222
1232,피크 직접분류,0.1794871794871795,0.6363636363636364
1233,피크 직접분류,0.17307692307692307,0.627906976744186
1234,피크 직접분류,0.17307692307692307,0.6428571428571429
1235,피크 직접분류,0.16666666666666666,0.6341463414634146
1236,피크 직접분류,0.16025641025641027,0.625
1237,피크 직접분류,0.15384615384615385,0.6153846153846154
1238,피크 직접분류,0.15384615384615385,0.631578947368421
1239,피크 직접분류,0.14743589743589744,0.6216216216216216
1240,피크 직접분류,0.14102564102564102,0.6111111111111112
1241,피크 직접분류,0.14102564102564102,0.6285714285714286
1242,피크 직접분류,0.1346153846153846,0.6176470588235294
1243,피크 직접분류,0.1346153846153846,0.6363636363636364
1244,피크 직접분류,0.1282051282051282,0.625
1245,피크 직접분류,0.1282051282051282,0.6451612903225806
1246,피크 직접분류,0.12179487179487179,0.6333333333333333
1247,피크 직접분류,0.11538461538461539,0.6206896551724138
1248,피크 직접분류,0.10897435897435898,0.6071428571428571
1249,피크 직접분류,0.10256410256410256,0.5925925925925926
1250,피크 직접분류,0.10256410256410256,0.6153846153846154
1251,피크 직접분류,0.09615384615384616,0.6
1252,피크 직접분류,0.08974358974358974,0.5833333333333334
1253,피크 직접분류,0.08333333333333333,0.5652173913043478
1254,피크 직접분류,0.07692307692307693,0.5454545454545454
1255,피크 직접분류,0.07692307692307693,0.5714285714285714
1256,피크 직접분류,0.07051282051282051,0.55
1257,피크 직접분류,0.0641025641025641,0.5263157894736842
1258,피크 직접분류,0.057692307692307696,0.5
1259,피크 직접분류,0.057692307692307696,0.5294117647058824
1260,피크 직접분류,0.057692307692307696,0.5625
1261,피크 직접분류,0.057692307692307696,0.6
1262,피크 직접분류,0.057692307692307696,0.6428571428571429
1263,피크 직접분류,0.057692307692307696,0.6923076923076923
1264,피크 직접분류,0.05128205128205128,0.6666666666666666
1265,피크 직접분류,0.04487179487179487,0.6363636363636364
1266,피크 직접분류,0.04487179487179487,0.7
1267,피크 직접분류,0.038461538461538464,0.6666666666666666
1268,피크 직접분류,0.038461538461538464,0.75
1269,피크 직접분류,0.038461538461538464,0.8571428571428571
1270,피크 직접분류,0.038461538461538464,1.0
1271,피크 직접분류,0.03205128205128205,1.0
1272,피크 직접분류,0.02564102564102564,1.0
1273,피크 직접분류,0.019230769230769232,1.0
1274,피크 직접분류,0.01282051282051282,1.0
1275,피크 직접분류,0.00641025641025641,1.0
1276,피크 직접분류,0.0,1.0
1277,2단계 레짐(3분류),1.0,0.12197028928850664
1278,2단계 레짐(3분류),1.0,0.12206572769953052
1279,2단계 레짐(3분류),1.0,0.12216131558339859
1280,2단계 레짐(3분류),1.0,0.12225705329153605
1281,2단계 레짐(3분류),1.0,0.1223529411764706
1282,2단계 레짐(3분류),1.0,0.12244897959183673
1283,2단계 레짐(3분류),1.0,0.12254516889238021
1284,2단계 레짐(3분류),1.0,0.12264150943396226
1285,2단계 레짐(3분류),1.0,0.12273800157356413
1286,2단계 레짐(3분류),1.0,0.12283464566929134
1287,2단계 레짐(3분류),1.0,0.12293144208037825
1288,2단계 레짐(3분류),1.0,0.12302839116719243
1289,2단계 레짐(3분류),1.0,0.12312549329123915
1290,2단계 레짐(3분류),1.0,0.12322274881516587
1291,2단계 레짐(3분류),1.0,0.1233201581027668
1292,2단계 레짐(3분류),1.0,0.12341772151898735
1293,2단계 레짐(3분류),1.0,0.12351543942992874
1294,2단계 레짐(3분류),1.0,0.12361331220285261
1295,2단계 레짐(3분류),1.0,0.12371134020618557
1296,2단계 레짐(3분류),1.0,0.12380952380952381
1297,2단계 레짐(3분류),1.0,0.12390786338363781
1298,2단계 레짐(3분류),1.0,0.12400635930047695
1299,2단계 레짐(3분류),1.0,0.12410501193317422
1300,2단계 레짐(3분류),1.0,0.12420382165605096
1301,2단계 레짐(3분류),1.0,0.12430278884462151
1302,2단계 레짐(3분류),1.0,0.12440191387559808
1303,2단계 레짐(3분류),1.0,0.12450119712689545
1304,2단계 레짐(3분류),1.0,0.12460063897763578
1305,2단계 레짐(3분류),1.0,0.12470023980815348
1306,2단계 레짐(3분류),1.0,0.1248
1307,2단계 레짐(3분류),1.0,0.12489991993594876
1308,2단계 레짐(3분류),1.0,0.125
1309,2단계 레짐(3분류),1.0,0.12510024057738572
1310,2단계 레짐(3분류),1.0,0.12520064205457465
1311,2단계 레짐(3분류),1.0,0.12530120481927712
1312,2단계 레짐(3분류),1.0,0.12540192926045016
1313,2단계 레짐(3분류),1.0,0.1255028157683025
1314,2단계 레짐(3분류),1.0,0.12560386473429952
1315,2단계 레짐(3분류),1.0,0.12570507655116842
1316,2단계 레짐(3분류),1.0,0.12580645161290321
1317,2단계 레짐(3분류),1.0,0.12590799031476999
1318,2단계 레짐(3분류),1.0,0.1260096930533118
1319,2단계 레짐(3분류),1.0,0.12611156022635409
1320,2단계 레짐(3분류),1.0,0.1262135922330097
1321,2단계 레짐(3분류),1.0,0.12631578947368421
1322,2단계 레짐(3분류),1.0,0.12641815235008103
1323,2단계 레짐(3분류),1.0,0.12652068126520682
1324,2단계 레짐(3분류),1.0,0.1266233766233766
1325,2단계 레짐(3분류),1.0,0.12672623883021933
1326,2단계 레짐(3분류),1.0,0.12682926829268293
1327,2단계 레짐(3분류),1.0,0.12693246541903988
1328,2단계 레짐(3분류),1.0,0.1270358306188925
1329,2단계 레짐(3분류),1.0,0.1271393643031785
1330,2단계 레짐(3분류),1.0,0.1272430668841762
1331,2단계 레짐(3분류),1.0,0.1273469387755102
1332,2단계 레짐(3분류),1.0,0.12745098039215685
1333,2단계 레짐(3분류),1.0,0.12755519215044972
1334,2단계 레짐(3분류),1.0,0.1276595744680851
1335,2단계 레짐(3분류),1.0,0.12776412776412777
1336,2단계 레짐(3분류),1.0,0.12786885245901639
1337,2단계 레짐(3분류),1.0,0.1279737489745693
1338,2단계 레짐(3분류),1.0,0.12807881773399016
1339,2단계 레짐(3분류),1.0,0.12818405916187345
1340,2단계 레짐(3분류),1.0,0.12828947368421054
1341,2단계 레짐(3분류),1.0,0.12839506172839507
1342,2단계 레짐(3분류),1.0,0.128500823723229
1343,2단계 레짐(3분류),1.0,0.12860676009892827
1344,2단계 레짐(3분류),1.0,0.12871287128712872
1345,2단계 레짐(3분류),1.0,0.12881915772089184
1346,2단계 레짐(3분류),1.0,0.12892561983471074
1347,2단계 레짐(3분류),1.0,0.12903225806451613
1348,2단계 레짐(3분류),1.0,0.1291390728476821
1349,2단계 레짐(3분류),1.0,0.12924606462303231
1350,2단계 레짐(3분류),1.0,0.12935323383084577
1351,2단계 레짐(3분류),1.0,0.12946058091286308
1352,2단계 레짐(3분류),1.0,0.12956810631229235
1353,2단계 레짐(3분류),1.0,0.12967581047381546
1354,2단계 레짐(3분류),1.0,0.129783693843594
1355,2단계 레짐(3분류),1.0,0.1298917568692756
1356,2단계 레짐(3분류),1.0,0.13
1357,2단계 레짐(3분류),1.0,0.13010842368640535
1358,2단계 레짐(3분류),1.0,0.1302170283806344
1359,2단계 레짐(3분류),1.0,0.13032581453634084
1360,2단계 레짐(3분류),1.0,0.13043478260869565
1361,2단계 레짐(3분류),1.0,0.1305439330543933
1362,2단계 레짐(3분류),1.0,0.1306532663316583
1363,2단계 레짐(3분류),1.0,0.13076278290025148
1364,2단계 레짐(3분류),1.0,0.13087248322147652
1365,2단계 레짐(3분류),1.0,0.1309823677581864
1366,2단계 레짐(3분류),1.0,0.13109243697478992
1367,2단계 레짐(3분류),1.0,0.1312026913372582
1368,2단계 레짐(3분류),1.0,0.13131313131313133
1369,2단계 레짐(3분류),1.0,0.13142375737152484
1370,2단계 레짐(3분류),1.0,0.1315345699831366
1371,2단계 레짐(3분류),1.0,0.13164556962025317
1372,2단계 레짐(3분류),1.0,0.13175675675675674
1373,2단계 레짐(3분류),1.0,0.13186813186813187
1374,2단계 레짐(3분류),1.0,0.1319796954314721
1375,2단계 레짐(3분류),1.0,0.13209144792548688
1376,2단계 레짐(3분류),1.0,0.13220338983050847
1377,2단계 레짐(3분류),1.0,0.13231552162849872
1378,2단계 레짐(3분류),1.0,0.13242784380305603
1379,2단계 레짐(3분류),1.0,0.13254035683942225
1380,2단계 레짐(3분류),1.0,0.1326530612244898
1381,2단계 레짐(3분류),1.0,0.1327659574468085
1382,2단계 레짐(3분류),1.0,0.13287904599659284
1383,2단계 레짐(3분류),1.0,0.1329923273657289
1384,2단계 레짐(3분류),1.0,0.13310580204778158
1385,2단계 레짐(3분류),1.0,0.1332194705380017
1386,2단계 레짐(3분류),1.0,0.13333333333333333
1387,2단계 레짐(3분류),1.0,0.13344739093242086
1388,2단계 레짐(3분류),1.0,0.13356164383561644
1389,2단계 레짐(3분류),1.0,0.13367609254498714
1390,2단계 레짐(3분류),1.0,0.13379073756432247
1391,2단계 레짐(3분류),1.0,0.13390557939914163
1392,2단계 레짐(3분류),1.0,0.13402061855670103
1393,2단계 레짐(3분류),1.0,0.13413585554600171
1394,2단계 레짐(3분류),1.0,0.1342512908777969
1395,2단계 레짐(3분류),1.0,0.1343669250645995
1396,2단계 레짐(3분류),1.0,0.13448275862068965
1397,2단계 레짐(3분류),1.0,0.13459879206212252
1398,2단계 레짐(3분류),1.0,0.13471502590673576
1399,2단계 레짐(3분류),1.0,0.1348314606741573
1400,2단계 레짐(3분류),1.0,0.13494809688581316
1401,2단계 레짐(3분류),1.0,0.13506493506493505
1402,2단계 레짐(3분류),1.0,0.13518197573656845
1403,2단계 레짐(3분류),1.0,0.13529921942758022
1404,2단계 레짐(3분류),1.0,0.13541666666666666
1405,2단계 레짐(3분류),1.0,0.1355343179843614
1406,2단계 레짐(3분류),1.0,0.1356521739130435
1407,2단계 레짐(3분류),1.0,0.13577023498694518
1408,2단계 레짐(3분류),1.0,0.13588850174216027
1409,2단계 레짐(3분류),1.0,0.13600697471665213
1410,2단계 레짐(3분류),1.0,0.13612565445026178
1411,2단계 레짐(3분류),1.0,0.13624454148471615
1412,2단계 레짐(3분류),1.0,0.13636363636363635
1413,2단계 레짐(3분류),1.0,0.13648293963254593
1414,2단계 레짐(3분류),1.0,0.13660245183887915
1415,2단계 레짐(3분류),1.0,0.13672217353198948
1416,2단계 레짐(3분류),1.0,0.1368421052631579
1417,2단계 레짐(3분류),1.0,0.1369622475856014
1418,2단계 레짐(3분류),1.0,0.13708260105448156
1419,2단계 레짐(3분류),1.0,0.13720316622691292
1420,2단계 레짐(3분류),1.0,0.13732394366197184
1421,2단계 레짐(3분류),1.0,0.13744493392070484
1422,2단계 레짐(3분류),1.0,0.13756613756613756
1423,2단계 레짐(3분류),1.0,0.13768755516328332
1424,2단계 레짐(3분류),1.0,0.13780918727915195
1425,2단계 레짐(3분류),1.0,0.13793103448275862
1426,2단계 레짐(3분류),1.0,0.13805309734513274
1427,2단계 레짐(3분류),1.0,0.13817537643932684
1428,2단계 레짐(3분류),1.0,0.13829787234042554
1429,2단계 레짐(3분류),1.0,0.13842058562555457
1430,2단계 레짐(3분류),1.0,0.13854351687388988
1431,2단계 레짐(3분류),1.0,0.13866666666666666
1432,2단계 레짐(3분류),1.0,0.1387900355871886
1433,2단계 레짐(3분류),1.0,0.13891362422083706
1434,2단계 레짐(3분류),1.0,0.13903743315508021
1435,2단계 레짐(3분류),1.0,0.1391614629794826
1436,2단계 레짐(3분류),1.0,0.1392857142857143
1437,2단계 레짐(3분류),1.0,0.13941018766756033
1438,2단계 레짐(3분류),1.0,0.13953488372093023
1439,2단계 레짐(3분류),1.0,0.1396598030438675
1440,2단계 레짐(3분류),1.0,0.13978494623655913
1441,2단계 레짐(3분류),1.0,0.13991031390134528
1442,2단계 레짐(3분류),1.0,0.1400359066427289
1443,2단계 레짐(3분류),1.0,0.14016172506738545
1444,2단계 레짐(3분류),1.0,0.14028776978417265
1445,2단계 레짐(3분류),1.0,0.1404140414041404
1446,2단계 레짐(3분류),1.0,0.14054054054054055
1447,2단계 레짐(3분류),1.0,0.1406672678088368
1448,2단계 레짐(3분류),1.0,0.1407942238267148
1449,2단계 레짐(3분류),1.0,0.14092140921409213
1450,2단계 레짐(3분류),1.0,0.1410488245931284
1451,2단계 레짐(3분류),1.0,0.1411764705882353
1452,2단계 레짐(3분류),1.0,0.14130434782608695
1453,2단계 레짐(3분류),1.0,0.1414324569356301
1454,2단계 레짐(3분류),1.0,0.14156079854809436
1455,2단계 레짐(3분류),1.0,0.14168937329700274
1456,2단계 레짐(3분류),1.0,0.14181818181818182
1457,2단계 레짐(3분류),1.0,0.14194722474977253
1458,2단계 레짐(3분류),1.0,0.14207650273224043
1459,2단계 레짐(3분류),1.0,0.1422060164083865
1460,2단계 레짐(3분류),1.0,0.14233576642335766
1461,2단계 레짐(3분류),1.0,0.14246575342465753
1462,2단계 레짐(3분류),1.0,0.1425959780621572
1463,2단계 레짐(3분류),1.0,0.14272644098810613
1464,2단계 레짐(3분류),1.0,0.14285714285714285
1465,2단계 레짐(3분류),1.0,0.14298808432630614
1466,2단계 레짐(3분류),1.0,0.14311926605504588
1467,2단계 레짐(3분류),1.0,0.14325068870523416
1468,2단계 레짐(3분류),1.0,0.14338235294117646
1469,2단계 레짐(3분류),1.0,0.14351425942962281
1470,2단계 레짐(3분류),1.0,0.143646408839779
1471,2단계 레짐(3분류),1.0,0.14377880184331798
1472,2단계 레짐(3분류),1.0,0.14391143911439114
1473,2단계 레짐(3분류),1.0,0.1440443213296399
1474,2단계 레짐(3분류),1.0,0.14417744916820702
1475,2단계 레짐(3분류),1.0,0.14431082331174838
1476,2단계 레짐(3분류),1.0,0.14444444444444443
1477,2단계 레짐(3분류),1.0,0.14457831325301204
1478,2단계 레짐(3분류),1.0,0.14471243042671614
1479,2단계 레짐(3분류),1.0,0.14484679665738162
1480,2단계 레짐(3분류),1.0,0.1449814126394052
1481,2단계 레짐(3분류),1.0,0.14511627906976743
1482,2단계 레짐(3분류),1.0,0.1452513966480447
1483,2단계 레짐(3분류),1.0,0.14538676607642126
1484,2단계 레짐(3분류),1.0,0.1455223880597015
1485,2단계 레짐(3분류),1.0,0.14565826330532214
1486,2단계 레짐(3분류),1.0,0.14579439252336449
1487,2단계 레짐(3분류),1.0,0.14593077642656688
1488,2단계 레짐(3분류),1.0,0.14606741573033707
1489,2단계 레짐(3분류),1.0,0.14620431115276475
1490,2단계 레짐(3분류),1.0,0.14634146341463414
1491,2단계 레짐(3분류),1.0,0.14647887323943662
1492,2단계 레짐(3분류),1.0,0.14661654135338345
1493,2단계 레짐(3분류),1.0,0.14675446848541862
1494,2단계 레짐(3분류),1.0,0.14689265536723164
1495,2단계 레짐(3분류),1.0,0.1470311027332705
1496,2단계 레짐(3분류),1.0,0.1471698113207547
1497,2단계 레짐(3분류),1.0,0.14730878186968838
1498,2단계 레짐(3분류),1.0,0.14744801512287334
1499,2단계 레짐(3분류),1.0,0.14758751182592242
1500,2단계 레짐(3분류),1.0,0.14772727272727273
1501,2단계 레짐(3분류),1.0,0.14786729857819905
1502,2단계 레짐(3분류),1.0,0.14800759013282733
1503,2단계 레짐(3분류),1.0,0.14814814814814814
1504,2단계 레짐(3분류),1.0,0.1482889733840304
1505,2단계 레짐(3분류),1.0,0.14843006660323502
1506,2단계 레짐(3분류),1.0,0.14857142857142858
1507,2단계 레짐(3분류),1.0,0.14871306005719734
1508,2단계 레짐(3분류),1.0,0.14885496183206107
1509,2단계 레짐(3분류),1.0,0.1489971346704871
1510,2단계 레짐(3분류),1.0,0.1491395793499044
1511,2단계 레짐(3분류),1.0,0.1492822966507177
1512,2단계 레짐(3분류),1.0,0.14942528735632185
1513,2단계 레짐(3분류),1.0,0.14956855225311602
1514,2단계 레짐(3분류),1.0,0.14971209213051823
1515,2단계 레짐(3분류),1.0,0.14985590778097982
1516,2단계 레짐(3분류),1.0,0.15
1517,2단계 레짐(3분류),1.0,0.15014436958614052
1518,2단계 레짐(3분류),1.0,0.15028901734104047
1519,2단계 레짐(3분류),1.0,0.15043394406943106
1520,2단계 레짐(3분류),1.0,0.15057915057915058
1521,2단계 레짐(3분류),1.0,0.15072463768115943
1522,2단계 레짐(3분류),1.0,0.15087040618955513
